75.00,70.72,66.49,62.35,58.33,54.47,50.78,47.28,43.97,40.86,37.94,35.21,32.66,30.28,28.06,25.99,24.06,22.26,20.59,19.02,17.57,16.21,14.95,13.78,12.68,11.67,10.72,9.84,9.03,8.27,7.57,6.92,6.32,5.77,5.26,4.79,4.36,3.97,3.61,3.28,2.98,2.71,2.47,2.25,2.06,1.88,1.73,1.60,1.48,1.39,1.31,1.25,1.20,1.17,1.15,1.14,1.15,1.18,1.22,1.27,1.33,1.41,1.51,1.61,1.74,1.87,2.03,2.20,2.39,2.59,2.82,3.06,3.33,3.61,3.92,4.26,4.62,5.01,5.42,5.87,6.36,6.87,7.43,8.03,8.67,9.36,10.10,10.89,11.74,12.65,13.62,14.66,15.76,16.93,18.16,19.45,20.79,22.17,23.58,25.00
75.00,70.46,65.98,61.61,57.40,53.37,49.55,45.95,42.58,39.43,36.50,33.78,31.25,28.90,26.73,24.71,22.83,21.09,19.48,17.98,16.58,15.29,14.09,12.97,11.93,10.96,10.07,9.24,8.47,7.76,7.10,6.49,5.92,5.40,4.92,4.48,4.08,3.71,3.37,3.07,2.79,2.53,2.31,2.10,1.92,1.76,1.61,1.49,1.38,1.29,1.22,1.16,1.12,1.09,1.07,1.07,1.08,1.10,1.14,1.18,1.25,1.32,1.41,1.51,1.62,1.75,1.90,2.06,2.24,2.43,2.64,2.87,3.12,3.39,3.69,4.00,4.35,4.72,5.11,5.54,6.01,6.50,7.04,7.62,8.24,8.92,9.64,10.42,11.26,12.17,13.15,14.20,15.32,16.52,17.79,19.13,20.54,21.99,23.49,25.00
75.00,70.15,65.37,60.72,56.28,52.06,48.10,44.41,40.98,37.80,34.87,32.17,29.68,27.38,25.26,23.31,21.50,19.83,18.29,16.85,15.53,14.30,13.16,12.11,11.13,10.22,9.38,8.60,7.88,7.22,6.60,6.03,5.50,5.02,4.57,4.16,3.79,3.44,3.13,2.84,2.58,2.35,2.14,1.95,1.78,1.63,1.50,1.38,1.28,1.20,1.13,1.08,1.03,1.01,0.99,0.99,1.00,1.02,1.05,1.10,1.15,1.22,1.30,1.40,1.51,1.63,1.76,1.91,2.08,2.26,2.46,2.67,2.91,3.16,3.44,3.73,4.06,4.41,4.78,5.19,5.63,6.11,6.62,7.17,7.78,8.43,9.13,9.90,10.73,11.63,12.60,13.66,14.81,16.04,17.36,18.76,20.24,21.79,23.38,25.00
75.00,69.76,64.61,59.65,54.94,50.52,46.41,42.62,39.14,35.95,33.03,30.37,27.93,25.70,23.66,21.78,20.05,18.47,17.00,15.65,14.41,13.25,12.19,11.20,10.29,9.44,8.66,7.94,7.27,6.65,6.08,5.55,5.07,4.62,4.21,3.83,3.48,3.17,2.88,2.61,2.37,2.16,1.96,1.79,1.63,1.49,1.37,1.27,1.18,1.10,1.04,0.99,0.95,0.92,0.91,0.91,0.91,0.93,0.97,1.01,1.06,1.12,1.20,1.29,1.39,1.50,1.62,1.76,1.91,2.08,2.26,2.46,2.68,2.92,3.17,3.45,3.75,4.08,4.43,4.81,5.23,5.68,6.16,6.69,7.27,7.89,8.57,9.31,10.13,11.01,11.99,13.05,14.21,15.47,16.84,18.31,19.88,21.54,23.25,25.00
75.00,69.27,63.68,58.33,53.31,48.66,44.41,40.53,37.02,33.84,30.96,28.36,26.00,23.86,21.90,20.12,18.49,17.00,15.63,14.37,13.21,12.14,11.16,10.25,9.40,8.63,7.91,7.24,6.63,6.06,5.54,5.06,4.61,4.20,3.83,3.48,3.17,2.88,2.61,2.37,2.16,1.96,1.78,1.62,1.48,1.36,1.25,1.15,1.07,1.00,0.94,0.89,0.86,0.84,0.82,0.82,0.83,0.85,0.88,0.91,0.96,1.02,1.09,1.17,1.26,1.36,1.48,1.60,1.74,1.89,2.06,2.25,2.45,2.66,2.90,3.15,3.43,3.73,4.06,4.41,4.80,5.22,5.67,6.17,6.71,7.31,7.96,8.67,9.46,10.32,11.28,12.34,13.51,14.80,16.22,17.77,19.44,21.23,23.09,25.00
75.00,68.66,62.50,56.69,51.32,46.43,42.03,38.09,34.57,31.44,28.63,26.12,23.87,21.84,20.00,18.33,16.82,15.44,14.17,13.01,11.95,10.97,10.07,9.24,8.48,7.77,7.12,6.52,5.96,5.45,4.98,4.54,4.14,3.78,3.44,3.13,2.84,2.58,2.35,2.13,1.93,1.76,1.60,1.46,1.33,1.21,1.12,1.03,0.96,0.89,0.84,0.80,0.77,0.75,0.74,0.74,0.74,0.76,0.79,0.82,0.86,0.92,0.98,1.05,1.13,1.22,1.32,1.44,1.56,1.70,1.85,2.02,2.20,2.40,2.61,2.84,3.10,3.37,3.67,3.99,4.35,4.73,5.15,5.61,6.12,6.67,7.28,7.96,8.71,9.55,10.48,11.53,12.70,14.01,15.48,17.11,18.90,20.83,22.89,25.00
75.00,67.85,60.98,54.61,48.85,43.72,39.20,35.24,31.76,28.71,26.03,23.65,21.53,19.64,17.94,16.41,15.03,13.77,12.63,11.58,10.62,9.75,8.94,8.20,7.51,6.88,6.30,5.77,5.27,4.82,4.40,4.01,3.66,3.33,3.03,2.76,2.51,2.28,2.07,1.88,1.71,1.55,1.41,1.28,1.17,1.07,0.98,0.91,0.84,0.79,0.74,0.71,0.68,0.66,0.65,0.65,0.66,0.67,0.69,0.72,0.76,0.81,0.86,0.92,1.00,1.08,1.17,1.27,1.38,1.50,1.64,1.79,1.95,2.12,2.31,2.52,2.75,2.99,3.26,3.55,3.87,4.21,4.60,5.01,5.47,5.98,6.55,7.18,7.88,8.68,9.57,10.59,11.75,13.07,14.57,16.28,18.20,20.33,22.62,25.00
75.00,66.76,58.98,51.93,45.74,40.40,35.82,31.90,28.54,25.64,23.12,20.92,18.98,17.26,15.73,14.36,13.13,12.01,11.00,10.08,9.23,8.46,7.76,7.11,6.51,5.96,5.46,4.99,4.56,4.17,3.81,3.47,3.16,2.88,2.62,2.38,2.17,1.97,1.79,1.62,1.47,1.34,1.22,1.11,1.01,0.92,0.85,0.78,0.73,0.68,0.64,0.61,0.59,0.57,0.56,0.56,0.56,0.58,0.60,0.62,0.66,0.70,0.74,0.80,0.86,0.93,1.01,1.10,1.19,1.30,1.42,1.55,1.68,1.84,2.00,2.18,2.38,2.60,2.83,3.09,3.36,3.67,4.01,4.38,4.79,5.25,5.76,6.33,6.97,7.71,8.55,9.51,10.64,11.94,13.47,15.25,17.31,19.66,22.25,25.00
75.00,65.23,56.23,48.40,41.80,36.33,31.79,28.02,24.86,22.19,19.91,17.94,16.22,14.71,13.38,12.19,11.12,10.16,9.30,8.51,7.79,7.13,6.53,5.98,5.48,5.02,4.59,4.20,3.83,3.50,3.20,2.91,2.65,2.42,2.20,2.00,1.82,1.65,1.50,1.36,1.23,1.12,1.02,0.93,0.85,0.77,0.71,0.66,0.61,0.57,0.54,0.51,0.49,0.48,0.47,0.47,0.47,0.48,0.50,0.52,0.55,0.58,0.62,0.67,0.72,0.78,0.85,0.92,1.00,1.09,1.19,1.30,1.42,1.54,1.68,1.84,2.00,2.19,2.39,2.60,2.84,3.10,3.39,3.71,4.07,4.46,4.91,5.41,5.98,6.64,7.40,8.29,9.34,10.60,12.11,13.93,16.13,18.74,21.74,25.00
75.00,62.92,52.31,43.63,36.74,31.32,27.01,23.54,20.71,18.36,16.39,14.71,13.26,12.00,10.89,9.90,9.02,8.24,7.52,6.88,6.30,5.76,5.27,4.83,4.42,4.04,3.70,3.38,3.09,2.82,2.57,2.34,2.14,1.94,1.77,1.61,1.46,1.33,1.20,1.09,0.99,0.90,0.82,0.74,0.68,0.62,0.57,0.53,0.49,0.46,0.43,0.41,0.39,0.38,0.38,0.38,0.38,0.39,0.40,0.42,0.44,0.47,0.50,0.54,0.58,0.63,0.68,0.74,0.81,0.88,0.96,1.05,1.14,1.24,1.36,1.48,1.62,1.76,1.93,2.10,2.30,2.51,2.75,3.01,3.30,3.63,4.00,4.42,4.90,5.46,6.12,6.90,7.85,9.00,10.44,12.25,14.54,17.44,20.97,25.00
75.00,59.15,46.46,37.07,30.23,25.19,21.38,18.42,16.08,14.17,12.59,11.26,10.12,9.14,8.28,7.52,6.84,6.24,5.70,5.21,4.76,4.35,3.98,3.65,3.34,3.05,2.79,2.55,2.33,2.13,1.94,1.77,1.61,1.46,1.33,1.21,1.10,1.00,0.91,0.82,0.75,0.68,0.62,0.56,0.51,0.47,0.43,0.40,0.37,0.34,0.32,0.31,0.30,0.29,0.28,0.28,0.29,0.29,0.30,0.32,0.33,0.35,0.38,0.41,0.44,0.47,0.51,0.56,0.61,0.66,0.72,0.79,0.86,0.94,1.02,1.12,1.22,1.33,1.46,1.59,1.74,1.90,2.08,2.28,2.51,2.76,3.05,3.37,3.75,4.20,4.72,5.36,6.14,7.13,8.40,10.08,12.36,15.49,19.72,25.00
75.00,52.23,37.31,27.97,21.93,17.83,14.89,12.70,11.01,9.65,8.55,7.62,6.84,6.16,5.57,5.06,4.60,4.19,3.82,3.49,3.19,2.92,2.67,2.44,2.23,2.04,1.87,1.71,1.56,1.42,1.30,1.18,1.08,0.98,0.89,0.81,0.74,0.67,0.61,0.55,0.50,0.45,0.41,0.37,0.34,0.31,0.29,0.26,0.25,0.23,0.22,0.21,0.20,0.19,0.19,0.19,0.19,0.20,0.20,0.21,0.22,0.24,0.25,0.27,0.29,0.32,0.34,0.37,0.41,0.44,0.48,0.53,0.58,0.63,0.69,0.75,0.82,0.89,0.98,1.07,1.17,1.28,1.40,1.53,1.69,1.86,2.05,2.28,2.54,2.85,3.22,3.67,4.23,4.96,5.94,7.31,9.32,12.44,17.41,25.00
75.00,37.45,22.58,15.56,11.70,9.30,7.67,6.49,5.60,4.89,4.32,3.85,3.45,3.10,2.80,2.54,2.31,2.10,1.92,1.75,1.60,1.46,1.34,1.22,1.12,1.02,0.94,0.86,0.78,0.71,0.65,0.59,0.54,0.49,0.45,0.41,0.37,0.33,0.30,0.28,0.25,0.23,0.21,0.19,0.17,0.16,0.14,0.13,0.12,0.11,0.11,0.10,0.10,0.10,0.09,0.09,0.10,0.10,0.10,0.11,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.19,0.20,0.22,0.24,0.26,0.29,0.31,0.34,0.38,0.41,0.45,0.49,0.53,0.59,0.64,0.70,0.77,0.85,0.94,1.03,1.15,1.28,1.44,1.63,1.87,2.16,2.56,3.10,3.90,5.19,7.53,12.48,25.00
75.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00
